순번,생산라인코드,생산일자,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,오류발생작업장명,Error_Message,발생시간,종료시간,오류조치시간_보정,비가동코드,오류발생여부,Error_label,Error_name,Error_class,name,year
10,P005,2018-08-22,W007,70.55284893,128.5528489,164.9310489,24.252,216.542,81.14,,,,,,,0,110,정상,0,0:정상,2018
11,D087,2018-08-22,W005,70.91757193,119.7175719,155.2879719,23.714,205.081,73.75,,,,,,,0,110,정상,0,0:정상,2018
11,P005,2018-08-22,W007,72.03001522,101.8300152,137.0790652,23.499,204.2,74.57,,,,,,,0,110,정상,0,0:정상,2018
12,D087,2018-08-22,W005,71.93904164,123.4390416,159.4158916,23.985,210.39,73.49,,,,,,,0,110,정상,0,0:정상,2018
12,P005,2018-08-22,W007,70.89812813,92.89812813,128.1111781,23.475,206.244,77.36,,,,,,,0,110,정상,0,0:정상,2018
13,P005,2018-08-22,W007,69.88507746,72.68507746,108.2299275,23.697,205.702,78.94,,,,,,,0,110,정상,0,0:정상,2018
14,D088,2018-08-22,W005,71.8326049,114.9326049,149.7578049,23.217,203.649,72.67,,,,,,,0,110,정상,0,0:정상,2018
15,P005,2018-08-22,W007,71.50236168,99.30236168,135.1001617,23.865,212.0,80.47,,,,,,,0,110,정상,0,0:정상,2018
16,C005,2018-08-22,W003,73.74170009,107.1417001,142.7467001,23.737,204.958,78.65,,,,,,,0,110,정상,0,0:정상,2018
17,D088,2018-08-22,W005,71.34301031,125.5430103,161.4505103,23.938,205.216,72.62,,,,,,,0,110,정상,0,0:정상,2018
18,C001,2018-08-22,W003,72.94921314,111.1492131,146.8202131,23.781,209.776,74.27,,,,,,,0,110,정상,0,0:정상,2018
19,D087,2018-08-22,W005,69.04993779,106.3499378,142.0071378,23.771,208.354,79.16,,,,,,,0,110,정상,0,0:정상,2018
20,D087,2018-08-22,W005,68.53104112,107.4310411,143.5586411,24.085,214.599,74.61,,,,,,,0,110,정상,0,0:정상,2018
21,D088,2018-08-22,W005,69.16403873,83.06403873,118.2224387,23.439,205.453,73.18,,,,,,,0,110,정상,0,0:정상,2018
22,D088,2018-08-22,W005,70.36182368,118.1618237,153.7490737,23.725,207.453,76.5,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-08-23,W005,73.77454818,95.77454818,131.3666982,23.728,214.993,77.62,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-08-23,W005,71.35272487,132.2527249,166.3244749,22.715,197.587,,충전실,공정,10:44,11:47,63.0,W005722,1,12,공정,2,2:공정 중 발생,2018
3,P005,2018-08-23,W007,69.36489561,99.56489561,134.3574956,23.195,202.59,,포장실,기타,11:30,12:06,36.0,W0078AA,1,23,기타,3,3:기타,2018
4,P003,2018-08-23,W007,71.99887669,122.0988767,157.8070267,23.805,206.034,78.13,,,,,,,0,110,정상,0,0:정상,2018
5,P005,2018-08-23,W007,72.95153054,110.1515305,145.8040805,23.768,210.039,77.85,,,,,,,0,110,정상,0,0:정상,2018
6,D087,2018-08-23,W005,70.78095514,105.2809551,139.8118051,23.021,202.462,,충전실,세부 세척,14:40,16:20,100.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생,2018
7,D088,2018-08-23,W005,71.70690944,102.4069094,137.9275594,23.68,207.079,79.13,,,,,,,0,110,정상,0,0:정상,2018
9,D011,2018-08-23,W005,71.10567629,88.00567629,123.6390763,23.756,210.353,76.96,,,,,,,0,110,정상,0,0:정상,2018
23,D088,2018-08-23,W005,70.46661621,119.3666162,154.7725162,23.604,208.738,77.3,,,,,,,0,110,정상,0,0:정상,2018
24,D088,2018-08-23,W005,71.10325701,126.203257,161.427507,23.483,209.951,76.56,,,,,,,0,110,정상,0,0:정상,2018
25,D087,2018-08-23,W005,71.75835189,101.8583519,136.9056519,23.365,206.059,71.96,,,,,,,0,110,정상,0,0:정상,2018
26,D087,2018-08-23,W005,71.90295599,108.002956,143.618506,23.744,213.197,74.22,,,,,,,0,110,정상,0,0:정상,2018
27,D088,2018-08-23,W005,71.02165545,102.5216555,138.0893555,23.712,205.188,74.61,,,,,,,0,110,정상,0,0:정상,2018
1,D087,2018-08-24,W005,73.07200613,118.0720061,153.0502061,23.319,204.53,77.61,,,,,,,0,110,정상,0,0:정상,2018
2,D087,2018-08-24,W005,70.89372538,107.1937254,142.5767754,23.589,211.545,76.3,,,,,,,0,110,정상,0,0:정상,2018
3,D0036,2018-08-24,W005,72.29567248,115.6956725,150.9662725,23.514,205.598,72.96,,,,,,,0,110,정상,0,0:정상,2018
4,P006,2018-08-24,W007,71.337724,87.037724,122.226474,23.459,203.309,78.3,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-08-24,W005,70.96275837,106.2627584,142.1118584,23.899,212.256,74.16,,,,,,,0,110,정상,0,0:정상,2018
6,D088,2018-08-24,W005,72.46670049,101.3667005,136.4384505,23.381,203.758,72.48,,,,,,,0,110,정상,0,0:정상,2018
7,P006,2018-08-24,W007,71.10639007,107.3063901,143.0816401,23.85,206.759,78.39,,,,,,,0,110,정상,0,0:정상,2018
8,D0035,2018-08-24,W005,71.3347701,107.2347701,142.8841201,23.766,212.784,76.96,,,,,,,0,110,정상,0,0:정상,2018
9,C088,2018-08-24,W003,72.07669862,108.6766986,143.5385486,23.241,209.135,72.94,,,,,,,0,110,정상,0,0:정상,2018
10,D087,2018-08-24,W005,71.42218584,89.52218584,124.6812358,23.439,205.451,74.13,,,,,,,0,110,정상,0,0:정상,2018
10,C088,2018-08-24,W003,72.29761988,102.4976199,137.6274699,23.42,204.655,72.09,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-08-24,W005,71.91413467,125.6141347,160.0767347,22.975,201.225,,충전실,세부 세척,6:53,8:27,94.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생,2018
11,D088,2018-08-24,W005,72.29574629,92.69574629,128.6911963,23.997,201.387,76.28,충전실,세부 세척,6:53,8:27,94.0,W0054F2,0,51,세부 세척,2,2:공정 중 발생,2018
12,D087,2018-08-24,W005,71.17502214,94.17502214,129.6503721,23.65,208.542,77.62,,,,,,,0,110,정상,0,0:정상,2018
12,P006,2018-08-24,W007,70.1050004,108.7050004,143.4904004,23.19,208.965,,포장실,기타,18:13,18:22,9.0,W0079AA,1,23,기타,3,3:기타,2018
13,D088,2018-08-24,W005,72.06372783,96.86372783,132.3456778,23.655,206.533,74.63,,,,,,,0,110,정상,0,0:정상,2018
13,D087,2018-08-24,W005,70.59520329,85.29520329,121.4888033,24.129,211.513,80.97,,,,,,,0,110,정상,0,0:정상,2018
14,C088,2018-08-24,W003,71.89563674,110.3956367,145.2261367,23.22,202.071,73.55,,,,,,,0,110,정상,0,0:정상,2018
14,D088,2018-08-24,W005,70.45136879,111.9513688,147.1724688,23.481,206.342,78.47,,,,,,,0,110,정상,0,0:정상,2018
15,P006,2018-08-24,W007,69.63113192,116.6311319,152.0751819,23.629,203.714,71.64,,,,,,,0,110,정상,0,0:정상,2018
16,D003,2018-08-24,W005,71.63519914,128.6351991,164.4145491,23.853,209.334,77.22,,,,,,,0,110,정상,0,0:정상,2018
1,D087,2018-08-25,W005,71.4679674,99.4679674,134.2784674,23.207,203.049,76.36,,,,,,,0,110,정상,0,0:정상,2018
2,C095,2018-08-25,W003,72.52087135,82.42087135,117.8337214,23.609,208.575,75.86,,,,,,,0,110,정상,0,0:정상,2018
3,C010,2018-08-25,W003,71.2493168,113.0493168,148.1629668,23.409,209.444,76.57,,,,,,,0,110,정상,0,0:정상,2018
4,D088,2018-08-25,W005,71.84268209,76.74268209,112.2086321,23.644,202.896,72.0,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-08-25,W005,71.80075519,126.6007552,162.6308052,24.02,207.999,79.76,,,,,,,0,110,정상,0,0:정상,2018
6,D087,2018-08-25,W005,71.84720711,91.34720711,126.7605571,23.609,204.829,79.74,,,,,,,0,110,정상,0,0:정상,2018
7,D088,2018-08-25,W005,71.74538417,104.7453842,140.3298842,23.723,209.098,77.7,,,,,,,0,110,정상,0,0:정상,2018
17,D088,2018-08-25,W005,69.88036723,104.1803672,138.6734672,22.995,199.45,,충전실,품목 교체,0:28,2:30,122.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
18,D088,2018-08-25,W005,71.99129705,103.2912971,138.5303471,23.493,204.45,75.94,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-08-26,W005,71.19195177,101.8919518,137.2910018,23.599,207.914,74.8,,,,,,,0,110,정상,0,0:정상,2018
1,C003,2018-08-27,W003,73.2703232,109.4703232,144.5930232,23.415,207.972,74.81,,,,,,,0,110,정상,0,0:정상,2018
2,D045,2018-08-27,W005,69.36978209,92.16978209,127.3027821,23.422,207.363,77.56,,,,,,,0,110,정상,0,0:정상,2018
3,P004,2018-08-27,W007,71.84621409,105.1462141,139.8437141,23.132,202.945,,포장실,기타,11:30,11:50,20.0,W0079AA,1,23,기타,3,3:기타,2018
4,P005,2018-08-27,W007,70.92483318,111.8248332,146.5935332,23.179,205.774,,포장실,기타,11:45,12:01,16.0,W0078AA,1,23,기타,3,3:기타,2018
5,D007,2018-08-27,W005,72.20325928,111.9032593,147.4435093,23.694,208.14,76.59,,,,,,,0,110,정상,0,0:정상,2018
6,D088,2018-08-27,W005,71.49061555,100.1906156,135.9540656,23.842,211.747,72.92,,,,,,,0,110,정상,0,0:정상,2018
7,D087,2018-08-27,W005,70.43262615,96.03262615,131.4473262,23.61,206.028,72.48,,,,,,,0,110,정상,0,0:정상,2018
8,D087,2018-08-27,W005,72.13578947,109.3357895,144.6036395,23.512,203.742,72.72,,,,,,,0,110,정상,0,0:정상,2018
9,P002,2018-08-27,W007,71.6441255,109.4441255,145.0440255,23.733,214.314,79.13,,,,,,,0,110,정상,0,0:정상,2018
10,C088,2018-08-27,W003,72.47912117,90.47912117,125.6156212,23.424,202.342,78.78,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-08-27,W005,71.71861206,94.71861206,129.7147121,23.331,203.427,78.07,,,,,,,0,110,정상,0,0:정상,2018
12,D088,2018-08-27,W005,71.03398004,123.13398,158.85578,23.815,206.265,72.3,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-08-28,W005,69.64255948,119.2425595,154.7998595,23.705,210.74,78.04,,,,,,,0,110,정상,0,0:정상,2018
2,C088,2018-08-28,W003,70.34770868,106.2477087,143.1178087,24.58,215.98,74.97,,,,,,,0,110,정상,0,0:정상,2018
3,C095,2018-08-28,W003,70.40918529,87.50918529,121.9694853,22.974,198.454,,쿠킹실,기타,8:40,13:00,260.0,W003711,1,23,기타,3,3:기타,2018
4,D088,2018-08-28,W005,70.19980645,104.9998065,140.7683565,23.846,205.844,77.16,,,,,,,0,110,정상,0,0:정상,2018
5,D045,2018-08-28,W005,71.84665802,135.346658,171.365858,24.013,209.462,75.29,,,,,,,0,110,정상,0,0:정상,2018
6,P0F0,2018-08-28,W007,71.00615136,107.3061514,142.5345514,23.486,207.637,75.44,,,,,,,0,110,정상,0,0:정상,2018
7,P0F0,2018-08-28,W007,71.96280403,114.962804,149.849754,23.258,209.643,77.64,,,,,,,0,110,정상,0,0:정상,2018
8,P0F0,2018-08-28,W007,72.89247903,93.69247903,129.008729,23.544,210.258,74.49,,,,,,,0,110,정상,0,0:정상,2018
9,P0F0,2018-08-28,W007,72.67874077,93.97874077,128.6422408,23.109,198.986,,포장실,설비,12:24,12:28,4.0,W007911,1,50,설비,2,2:공정 중 발생,2018
10,P0F0,2018-08-28,W007,71.2600908,115.9600908,150.8137908,23.236,204.44,72.62,,,,,,,0,110,정상,0,0:정상,2018
11,D087,2018-08-28,W005,71.17857747,112.8785775,148.1066775,23.485,205.935,77.06,,,,,,,0,110,정상,0,0:정상,2018
12,P0F0,2018-08-28,W007,73.23184142,118.9318414,153.8024914,23.247,202.386,70.88,,,,,,,0,110,정상,0,0:정상,2018
13,D087,2018-08-28,W005,70.35291852,107.7529185,143.3364185,23.722,211.002,72.36,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-08-28,W005,71.51128787,89.71128787,125.6330379,23.948,208.345,79.36,,,,,,,0,110,정상,0,0:정상,2018
14,P004,2018-08-28,W007,71.16123205,107.3612321,143.4264321,24.043,210.615,75.8,,,,,,,0,110,정상,0,0:정상,2018
15,D011,2018-08-28,W005,69.96197271,106.5619727,142.2536727,23.794,201.542,77.73,,,,,,,0,110,정상,0,0:정상,2018
16,C096,2018-08-28,W003,70.51375015,97.01375015,132.4548502,23.627,204.206,73.22,,,,,,,0,110,정상,0,0:정상,2018
17,D087,2018-08-28,W005,69.7176855,105.4176855,141.4750355,24.038,207.003,73.53,,,,,,,0,110,정상,0,0:정상,2018
18,P002,2018-08-28,W007,69.85721011,118.9572101,154.2639101,23.538,205.63,78.87,,,,,,,0,110,정상,0,0:정상,2018
19,P0F0,2018-08-28,W007,70.15944872,121.0594487,156.8729987,23.876,213.307,79.75,,,,,,,0,110,정상,0,0:정상,2018
20,P0F0,2018-08-28,W007,72.48418785,118.6841879,154.6194879,23.957,214.63,74.98,,,,,,,0,110,정상,0,0:정상,2018
21,P0F0,2018-08-28,W007,72.53877966,104.0387797,139.5873297,23.699,204.074,77.02,,,,,,,0,110,정상,0,0:정상,2018
22,D088,2018-08-28,W005,71.67065713,131.2706571,166.8692071,23.732,207.896,78.46,,,,,,,0,110,정상,0,0:정상,2018
1,D0035,2018-08-29,W005,72.30542359,109.2054236,143.4042236,22.799,202.38,,충전실,기타,0:00,0:00,0.0,W005439,1,23,기타,3,3:기타,2018
2,D084,2018-08-29,W005,70.63091505,112.4309151,147.9618651,23.687,211.914,73.69,,,,,,,0,110,정상,0,0:정상,2018
3,D088,2018-08-29,W005,71.69220382,103.0922038,138.4953038,23.602,207.404,78.98,,,,,,,0,110,정상,0,0:정상,2018
4,D087,2018-08-29,W005,72.03153273,112.1315327,147.4196827,23.525,208.245,71.27,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-08-29,W005,70.83113944,103.9311394,138.4779894,23.031,197.735,,충전실,품목 교체,16:34,18:21,107.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생,2018
6,C005,2018-08-29,W003,72.12449597,106.424496,141.824546,23.6,212.262,75.86,,,,,,,0,110,정상,0,0:정상,2018
7,D088,2018-08-29,W005,71.85599667,98.25599667,134.0897467,23.889,209.717,71.75,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-08-29,W005,70.28472585,98.98472585,134.4691759,23.656,210.236,79.65,,,,,,,0,110,정상,0,0:정상,2018
23,D087,2018-08-29,W005,71.8972053,103.3972053,138.6239553,23.485,207.065,76.73,,,,,,,0,110,정상,0,0:정상,2018
24,D087,2018-08-29,W005,72.566273,109.466273,145.249223,23.855,206.821,77.2,,,,,,,0,110,정상,0,0:정상,2018
1,C088,2018-08-30,W003,71.03763898,106.137639,141.171139,23.356,204.703,70.28,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-08-30,W005,70.44260733,119.3426073,155.0925073,23.833,212.798,78.17,,,,,,,0,110,정상,0,0:정상,2018
3,D088,2018-08-30,W005,72.26242052,109.0624205,144.5980205,23.69,204.414,77.72,,,,,,,0,110,정상,0,0:정상,2018
5,C006,2018-08-30,W003,72.06143594,106.3614359,141.6578359,23.531,207.283,72.96,,,,,,,0,110,정상,0,0:정상,2018
6,C005,2018-08-30,W003,71.94091889,117.1409189,152.6176689,23.651,208.505,76.37,,,,,,,0,110,정상,0,0:정상,2018
7,D087,2018-08-30,W005,71.34357739,117.9435774,153.5738774,23.754,206.228,76.23,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-08-30,W005,72.78259735,97.88259735,133.5134974,23.754,204.825,78.47,,,,,,,0,110,정상,0,0:정상,2018
9,D0035,2018-08-30,W005,71.80305102,95.90305102,131.401101,23.665,210.835,73.62,,,,,,,0,110,정상,0,0:정상,2018
10,C008,2018-08-30,W003,70.55654467,65.65654467,100.6651947,23.339,203.574,70.94,,,,,,,0,110,정상,0,0:정상,2018
11,P005,2018-08-30,W007,72.24657167,115.6465717,151.1265217,23.653,204.646,71.27,,,,,,,0,110,정상,0,0:정상,2018
12,D511,2018-08-30,W005,71.55018097,128.150181,163.579131,23.619,207.666,77.35,,,,,,,0,110,정상,0,0:정상,2018
13,C004,2018-08-30,W003,71.53736411,107.6373641,143.6756141,24.026,212.809,73.93,,,,,,,0,110,정상,0,0:정상,2018
14,P0F0,2018-08-30,W007,70.96171372,114.5617137,150.6632637,24.068,214.453,74.79,,,,,,,0,110,정상,0,0:정상,2018
15,D087,2018-08-30,W005,73.44389369,98.14389369,133.2885437,23.43,204.048,77.61,,,,,,,0,110,정상,0,0:정상,2018
16,P005,2018-08-30,W007,71.87369351,94.17369351,128.7954935,23.081,206.643,,포장실,설비,15:45,16:40,55.0,W007911,1,50,설비,2,2:공정 중 발생,2018
17,D088,2018-08-30,W005,71.79229444,113.0922944,148.5596444,23.645,211.598,78.36,,,,,,,0,110,정상,0,0:정상,2018
18,P002,2018-08-30,W007,72.30300659,106.4030066,141.5084566,23.404,201.071,75.67,,,,,,,0,110,정상,0,0:정상,2018
19,C007,2018-08-30,W003,72.22416067,119.0241607,155.0154107,23.994,211.591,77.93,,,,,,,0,110,정상,0,0:정상,2018
20,D087,2018-08-30,W005,72.06406099,112.064061,147.306911,23.495,210.365,76.08,,,,,,,0,110,정상,0,0:정상,2018
21,P002,2018-08-30,W007,71.89067,100.59067,136.46422,23.916,208.805,77.89,,,,,,,0,110,정상,0,0:정상,2018
22,P005,2018-08-30,W007,71.40840051,116.8084005,152.3472505,23.693,206.993,72.42,,,,,,,0,110,정상,0,0:정상,2018
23,D087,2018-08-30,W005,71.80928548,118.3092855,154.0200855,23.807,212.863,71.75,,,,,,,0,110,정상,0,0:정상,2018
24,D088,2018-08-30,W005,70.26844011,102.0684401,136.7063901,23.092,201.182,,충전실,세부 세척,23:29,0:10,41.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생,2018
25,C088,2018-08-30,W003,71.45156878,109.2515688,144.6829188,23.621,207.487,73.21,,,,,,,0,110,정상,0,0:정상,2018
26,C088,2018-08-30,W003,70.50767273,106.9076727,142.1027727,23.463,208.07,77.79,,,,,,,0,110,정상,0,0:정상,2018
1,C088,2018-08-31,W003,72.10669391,86.90669391,122.6166939,23.807,207.773,78.88,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-08-31,W005,69.69048352,119.2904835,154.9063835,23.744,207.106,74.91,,,,,,,0,110,정상,0,0:정상,2018
3,P0F0,2018-08-31,W007,71.08112902,84.08112902,120.447029,24.244,212.199,80.63,,,,,,,0,110,정상,0,0:정상,2018
4,D087,2018-08-31,W005,69.82539484,92.42539484,127.7219448,23.531,208.938,73.94,,,,,,,0,110,정상,0,0:정상,2018
5,D004,2018-08-31,W005,71.4471183,104.4471183,139.8883683,23.628,205.009,73.68,,,,,,,0,110,정상,0,0:정상,2018
6,D088,2018-08-31,W005,71.12125147,96.52125147,131.8262015,23.537,204.535,77.07,,,,,,,0,110,정상,0,0:정상,2018
7,D087,2018-08-31,W005,71.38034065,89.48034065,125.0269407,23.698,211.534,79.1,,,,,,,0,110,정상,0,0:정상,2018
8,P006,2018-08-31,W007,72.37278643,124.7727864,160.0697864,23.531,201.098,73.8,,,,,,,0,110,정상,0,0:정상,2018
9,C007,2018-08-31,W003,72.69721817,110.5972182,146.4469182,23.9,207.691,73.77,,,,,,,0,110,정상,0,0:정상,2018
10,P0F0,2018-08-31,W007,72.83271711,103.6327171,139.6977171,24.043,216.606,73.71,,,,,,,0,110,정상,0,0:정상,2018
11,C006,2018-08-31,W003,72.48324442,93.48324442,128.9076944,23.616,203.873,73.62,,,,,,,0,110,정상,0,0:정상,2018
12,D088,2018-08-31,W005,72.37119619,115.4711962,150.6898462,23.479,198.95,72.43,,,,,,,0,110,정상,0,0:정상,2018
13,P0F0,2018-08-31,W007,70.49850606,101.7985061,137.2967061,23.665,204.858,79.36,,,,,,,0,110,정상,0,0:정상,2018
14,P0F0,2018-08-31,W007,71.60158904,104.601589,140.223939,23.748,210.353,73.3,,,,,,,0,110,정상,0,0:정상,2018
15,P006,2018-08-31,W007,71.34976439,93.14976439,128.7960644,23.764,210.981,73.77,,,,,,,0,110,정상,0,0:정상,2018
16,D087,2018-08-31,W005,71.17344003,101.27344,136.97169,23.799,213.537,80.08,,,,,,,0,110,정상,0,0:정상,2018
27,D088,2018-08-31,W005,70.28180718,85.28180718,120.2978572,23.344,207.562,71.42,,,,,,,0,110,정상,0,0:정상,2018
28,D087,2018-08-31,W005,73.18663925,121.6866393,156.7064393,23.347,201.958,78.59,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-09-01,W005,72.21748923,103.6174892,139.1001392,23.655,202.811,77.22,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-09-01,W005,71.93214509,105.9321451,140.8200951,23.259,205.116,70.35,,,,,,,0,110,정상,0,0:정상,2018
3,D088,2018-09-01,W005,71.34210924,117.5421092,152.6770092,23.423,206.455,79.05,,,,,,,0,110,정상,0,0:정상,2018
4,C088,2018-09-01,W003,72.90992864,114.6099286,149.8771786,23.512,208.667,73.91,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-09-01,W005,70.68921118,93.78921118,128.9753612,23.457,201.899,72.63,,,,,,,0,110,정상,0,0:정상,2018
6,D087,2018-09-01,W005,71.86240069,119.4624007,155.0485507,23.724,207.59,71.93,,,,,,,0,110,정상,0,0:정상,2018
7,D087,2018-09-01,W005,72.2682498,120.1682498,155.2277498,23.373,206.561,77.18,,,,,,,0,110,정상,0,0:정상,2018
8,D088,2018-09-01,W005,71.23731937,112.0373194,147.6286194,23.728,204.583,77.85,,,,,,,0,110,정상,0,0:정상,2018
9,D088,2018-09-01,W005,70.52976237,102.2297624,137.4003124,23.447,209.288,70.84,,,,,,,0,110,정상,0,0:정상,2018
10,D087,2018-09-01,W005,71.2901874,113.1901874,148.6791874,23.659,207.821,76.59,,,,,,,0,110,정상,0,0:정상,2018
12,C088,2018-09-01,W003,70.83158773,102.5315877,138.1843877,23.769,203.384,79.7,,,,,,,0,110,정상,0,0:정상,2018
17,C088,2018-09-01,W003,70.35630452,108.8563045,144.2351545,23.586,209.418,75.0,,,,,,,0,110,정상,0,0:정상,2018
11,D088,2018-09-02,W005,70.87299943,99.97299943,135.0513994,23.386,205.755,77.84,,,,,,,0,110,정상,0,0:정상,2018
1,P006,2018-09-03,W007,72.84844149,108.1484415,143.8412415,23.795,210.714,71.54,,,,,,,0,110,정상,0,0:정상,2018
3,D045,2018-09-03,W005,72.0543473,111.2543473,147.1469473,23.928,211.306,77.45,,,,,,,0,110,정상,0,0:정상,2018
4,D003,2018-09-03,W005,71.3395586,103.7395586,138.8681586,23.419,202.603,77.47,,,,,,,0,110,정상,0,0:정상,2018
5,D088,2018-09-03,W005,72.3656157,90.0656157,124.4029657,22.892,197.343,,충전실,세부 세척,22:22,23:05,43.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생,2018
6,D088,2018-09-03,W005,70.54332087,99.34332087,134.7957709,23.635,202.844,73.57,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-09-04,W005,71.93128234,121.4312823,157.0332323,23.735,209.605,79.44,,,,,,,0,110,정상,0,0:정상,2018
2,D087,2018-09-04,W005,71.95782588,114.1578259,148.9771259,23.213,209.361,74.32,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-09-04,W005,70.77111609,97.67111609,133.0776161,23.604,216.079,75.18,,,,,,,0,110,정상,0,0:정상,2018
3,D087,2018-09-04,W005,72.36228411,107.7622841,143.5161841,23.836,211.735,76.62,,,,,,,0,110,정상,0,0:정상,2018
4,P005,2018-09-04,W007,70.40635941,100.8063594,136.5165094,23.807,208.089,71.78,,,,,,,0,110,정상,0,0:정상,2018
5,D087,2018-09-04,W005,72.37041264,128.6704126,163.5281626,23.239,203.39,74.56,,,,,,,0,110,정상,0,0:정상,2018
6,P005,2018-09-04,W007,70.33218004,113.63218,148.71783,23.39,204.951,74.82,,,,,,,0,110,정상,0,0:정상,2018
7,C088,2018-09-04,W003,69.65207229,107.2520723,142.6696223,23.612,203.275,74.11,,,,,,,0,110,정상,0,0:정상,2018
7,C096,2018-09-04,W003,71.13685443,116.8368544,152.3346544,23.665,214.136,75.31,,,,,,,0,110,정상,0,0:정상,2018
8,C095,2018-09-04,W003,72.02025661,95.92025661,130.4843566,23.043,200.997,,쿠킹실,기타,11:20,12:50,90.0,W003711,1,23,기타,3,3:기타,2018
9,D088,2018-09-04,W005,72.13320509,113.4332051,148.7862551,23.569,206.462,70.72,,,,,,,0,110,정상,0,0:정상,2018
10,C010,2018-09-04,W003,70.75371534,103.7537153,139.0639653,23.54,205.791,75.7,,,,,,,0,110,정상,0,0:정상,2018
11,D087,2018-09-04,W005,69.81845747,87.41845747,122.2012575,23.189,207.456,,충전실,세부 세척,17:00,18:40,100.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생,2018
12,C007,2018-09-04,W003,71.58624439,111.3862444,146.8844444,23.665,207.252,79.73,,,,,,,0,110,정상,0,0:정상,2018
13,D088,2018-09-04,W005,70.17742694,121.5774269,157.6313769,24.036,211.978,74.13,,,,,,,0,110,정상,0,0:정상,2018
14,C088,2018-09-04,W003,71.50878556,103.9087856,139.2671856,23.572,205.059,75.38,,,,,,,0,110,정상,0,0:정상,2018
15,C088,2018-09-04,W003,71.65392667,86.25392667,121.5216267,23.512,205.897,77.01,,,,,,,0,110,정상,0,0:정상,2018
16,D087,2018-09-04,W005,71.38686835,112.8868683,148.5995683,23.808,210.825,73.26,,,,,,,0,110,정상,0,0:정상,2018
17,D088,2018-09-04,W005,70.28261388,109.3826139,145.2472139,23.91,205.801,76.72,,,,,,,0,110,정상,0,0:정상,2018
1,D088,2018-09-05,W005,70.38518522,99.18518522,134.1482852,23.309,200.262,70.23,,,,,,,0,110,정상,0,0:정상,2018
2,D088,2018-09-05,W005,69.77839038,100.5783904,135.6372904,23.373,205.486,74.01,,,,,,,0,110,정상,0,0:정상,2018
3,D087,2018-09-05,W005,70.82905958,128.1290596,164.3951596,24.177,209.338,74.06,,,,,,,0,110,정상,0,0:정상,2018
4,D087,2018-09-05,W005,71.31053456,113.5105346,148.4303346,23.28,206.275,72.66,,,,,,,0,110,정상,0,0:정상,2018
5,P006,2018-09-05,W007,72.30106644,114.8010664,150.5379664,23.825,208.247,77.6,,,,,,,0,110,정상,0,0:정상,2018
6,P006,2018-09-05,W007,71.86793972,115.4679397,150.8222397,23.57,202.321,72.85,,,,,,,0,110,정상,0,0:정상,2018
7,C004,2018-09-05,W003,70.14750376,93.44750376,128.6353038,23.459,209.699,77.18,,,,,,,0,110,정상,0,0:정상,2018
8,C004,2018-09-05,W003,71.95214971,95.95214971,131.4253997,23.649,208.978,72.9,,,,,,,0,110,정상,0,0:정상,2018
9,D087,2018-09-05,W005,73.81150389,75.11150389,109.7991539,23.125,199.187,,충전실,세부 세척,19:20,20:46,86.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생,2018
10,D088,2018-09-05,W005,71.32389574,111.1238957,146.1891457,23.377,201.338,73.88,,,,,,,0,110,정상,0,0:정상,2018
11,C088,2018-09-05,W003,71.72668541,103.6266854,138.7696354,23.429,206.6,76.82,,,,,,,0,110,정상,0,0:정상,2018
12,D088,2018-09-05,W005,71.3204276,116.9204276,152.7698276,23.9,205.93,74.02,,,,,,,0,110,정상,0,0:정상,2018
18,C088,2018-09-05,W003,72.39573755,104.2957376,140.0546876,23.839,210.504,77.4,,,,,,,0,110,정상,0,0:정상,2018
